2163,2024-06-09,楽天キャッシュ,00:00,楽天キャッシュ,-6
2162,2024-06-09,楽天キャッシュ,00:00,楽天キャッシュ,-2
2160,2024-06-09,お使い,16:50,関町,1824
2161,2024-06-09,プラス,17:00,プラス,-2000
881,2024-06-10,共済代,00:00,共済代,3000
875,2024-06-10,交通費,08:30,上石神井-高田馬場,220
876,2024-06-10,交通費,09:00,高田馬場-有楽町,208
877,2024-06-10,食費,12:30,有楽町,1048
878,2024-06-10,交通費,18:45,有楽町-高田馬場,208
879,2024-06-10,交通費,19:25,高田馬場-有楽町,220
880,2024-06-10,食費,19:56,上石神井,374
768,2024-06-12,楽天キャッシュ,00:00,楽天キャッシュ,-51
2167,2024-06-13,不明,00:00,不明,3
2179,2024-06-13,楽天キャッシュ,00:00,楽天キャッシュ,-135
2178,2024-06-13,楽天キャッシュ,00:00,楽天キャッシュ,-56
2177,2024-06-13,楽天キャッシュ,00:00,楽天キャッシュ,-1123
2176,2024-06-13,楽天キャッシュ,00:00,楽天キャッシュ,-1068
2175,2024-06-13,楽天キャッシュ,00:00,楽天キャッシュ,767
2174,2024-06-13,楽天キャッシュ,00:00,楽天キャッシュ,301
2173,2024-06-13,楽天キャッシュ,00:00,楽天キャッシュ,-10000
2168,2024-06-13,楽天キャッシュ,00:00,楽天キャッシュ,10000
2169,2024-06-13,交通費,07:40,上石神井-高田馬場,220
2170,2024-06-13,交通費,08:20,高田馬場-有楽町,208
2166,2024-06-13,交通費,19:00,有楽町-高田馬場,208
2171,2024-06-13,交通費,20:00,高田馬場-上石神井,220
2172,2024-06-13,食費,20:08,上石神井,427
2180,2024-06-14,収入,00:00,ココナラエージェント,-613778
2181,2024-06-14,楽天キャッシュ,00:00,楽天キャッシュ,-3
2182,2024-06-14,楽天キャッシュ,00:00,楽天キャッシュ,-7
2185,2024-06-15,プラス,00:00,プラス,-3
2184,2024-06-15,プラス,00:00,プラス,-10000
2186,2024-06-15,交通費,10:00,上石神井-中井,220
2183,2024-06-15,お賽銭,10:52,東中野　氷川神社,10
2187,2024-06-15,食費,11:10,西新宿,151
2188,2024-06-15,お賽銭,11:21,成子天神社,10
2189,2024-06-15,お賽銭,12:18,平田神社,10
2190,2024-06-15,お賽銭,12:30,明治神宮,100
2191,2024-06-15,お賽銭,13:02,東郷神社,10
2192,2024-06-15,お賽銭,13:21,北谷稲荷神社,10
2193,2024-06-15,お賽銭,13:36,穏田神社,10
2194,2024-06-15,食費,14:10,渋谷,1061
2195,2024-06-15,交通費,14:20,渋谷-吉祥寺,230
2196,2024-06-15,食費,14:56,吉祥寺,441
2197,2024-06-15,西友,21:00,楽天キャッシュ,5058
2198,2024-06-15,楽天キャッシュ,23:00,楽天キャッシュ,-3858
840,2024-06-16,プラス,08:30,プラス,-10000
842,2024-06-16,楽天キャッシュ,09:30,横浜,820
843,2024-06-16,食費,14:40,横浜,1500
844,2024-06-16,遊興費,15:00,横浜,1000
845,2024-06-16,交際費,21:00,横浜,3000
841,2024-06-16,交通費,21:20,横浜-渋谷,309
846,2024-06-16,交通費,22:00,渋谷-吉祥寺,230
2206,2024-06-17,楽天キャッシュ,00:00,楽天キャッシュ,-1000
2207,2024-06-17,プラス,01:00,プラス,-188
2199,2024-06-17,雑費,07:30,ふるさと納税,11000
2200,2024-06-17,交通費,08:30,上石神井-高田馬場,220
2201,2024-06-17,交通費,09:00,高田馬場-有楽町,208
2202,2024-06-17,楽天キャッシュ,12:46,有楽町,700
2203,2024-06-17,交通費,19:00,有楽町-高田馬場,208
2204,2024-06-17,交通費,19:40,高田馬場-上石神井,220
2205,2024-06-17,食費,20:08,上石神井,491
2208,2024-06-18,楽天キャッシュ,00:00,楽天キャッシュ,-1000
2211,2024-06-18,楽天キャッシュ,00:00,楽天キャッシュ,-4
2209,2024-06-18,手数料,08:00,手数料,154
2210,2024-06-18,支払い,08:00,アイアールシー,16500
2212,2024-06-19,投資,00:00,投資,30000
2213,2024-06-19,楽天キャッシュ,00:00,楽天キャッシュ,-3
896,2024-06-20,交通費,08:37,上石神井-高田馬場,220
897,2024-06-20,交通費,09:00,高田馬場-有楽町,208
898,2024-06-20,食費,12:30,有楽町,670
895,2024-06-20,交通費,18:30,有楽町-高田馬場,208
899,2024-06-20,交通費,19:10,高田馬場-上石神井,220
965,2024-06-21,投資,00:00,投資,100000
2227,2024-06-22,プラス,00:00,プラス,-1000
2214,2024-06-22,楽天キャッシュ,10:48,吉祥寺,440
2215,2024-06-22,医療費,11:35,吉祥寺,2620
2216,2024-06-22,医療費,11:45,吉祥寺,940
2217,2024-06-22,雑費,11:56,吉祥寺,20
2218,2024-06-22,雑費,12:00,吉祥寺,30
2226,2024-06-22,食費,12:20,吉祥寺,1050
2220,2024-06-22,交通費,14:00,青梅街道営業所-牛房,220
2221,2024-06-22,お賽銭,14:54,牛房　出世稲荷,10
2222,2024-06-22,医療費,16:00,和光市,2110
2223,2024-06-22,楽天キャッシュ,16:10,和光市,125
2224,2024-06-22,交通費,16:15,和光市-成増,178
2225,2024-06-22,交通費,16:30,成増-青梅街道営業所,220
2219,2024-06-22,お使い,18:30,関町,979
2489,2024-06-23,楽天キャッシュ,00:00,プラス,-1
2490,2024-06-23,交通費,08:15,青梅街道営業所-石神井公園,220
2491,2024-06-23,交通費,08:50,石神井公園-練馬,188
2492,2024-06-23,交通費,09:10,練馬-高松三丁目,220
2493,2024-06-23,交通費,12:00,高松三丁目-練馬,220
2494,2024-06-23,楽天キャッシュ,12:30,練馬,2530
2495,2024-06-23,お賽銭,12:37,練馬　東神社,10
2496,2024-06-23,交通費,13:00,練馬-石神井公園,188
2497,2024-06-23,交通費,13:30,石神井公園-青梅街道営業所,220
2239,2024-06-24,楽天キャッシュ,00:00,楽天キャッシュ,-25
2238,2024-06-24,楽天キャッシュ,00:00,楽天キャッシュ,-2607
966,2024-06-25,楽天キャッシュ,00:00,楽天キャッシュ,-43
967,2024-06-25,投資,00:00,投資,10000
2522,2024-06-27,保険料,00:00,保険料,3787
2521,2024-06-27,年金保険,00:00,保険料,55880
2519,2024-06-27,遊興費,00:00,楽天キャッシュ,2000
2520,2024-06-27,クレジット,00:00,クレジット,166597
2523,2024-06-27,楽天キャッシュ,00:00,楽天キャッシュ,1680
2524,2024-06-27,交通費,08:40,上石神井-高田馬場,220
2525,2024-06-27,交通費,09:20,高田馬場-有楽町,208
2526,2024-06-27,食費,12:30,有楽町,950
2527,2024-06-27,交通費,22:40,有楽町-高田馬場,208
2528,2024-06-27,交通費,23:20,高田馬場-上石神井,220
1877,2024-06-28,西友,00:00,楽天キャッシュ,4535
1879,2024-06-28,楽天キャッシュ,00:00,楽天キャッシュ,-3612
1878,2024-06-28,楽天キャッシュ,00:00,楽天キャッシュ,-16
1001,2024-06-29,不明,00:00,不明,50
1000,2024-06-29,楽天キャッシュ,00:00,楽天キャッシュ,-4519
1002,2024-06-29,医療費,12:10,今川,1390
1003,2024-06-29,医療費,12:15,今川,570
1004,2024-06-29,食費,12:30,今川,1250
1005,2024-06-29,お賽銭,13:14,荻窪八幡宮,10
1006,2024-06-29,食費,13:33,善福寺,532
2240,2024-06-30,交通費,09:00,吉祥寺-渋谷,230
2241,2024-06-30,交通費,09:30,渋谷-横浜,309
2242,2024-06-30,楽天キャッシュ,15:30,横浜,1350
2243,2024-06-30,交通費,15:40,横浜-渋谷,309
2244,2024-06-30,交通費,16:20,渋谷-吉祥寺,230
2245,2024-06-30,食費,17:00,吉祥寺,556
2246,2024-07-01,楽天キャッシュ,00:00,楽天キャッシュ,-1350
2253,2024-07-01,国民年金基金,00:00,国民年金基金,26625
2252,2024-07-01,楽天キャッシュ,00:00,楽天キャッシュ,-13
2247,2024-07-01,交通費,08:40,上石神井-高田馬場,220
2248,2024-07-01,交通費,09:20,高田馬場-有楽町,208
2249,2024-07-01,交通費,18:30,有楽町-高田馬場,208
2250,2024-07-01,交通費,19:20,高田馬場-上石神井,220
2251,2024-07-01,食費,19:51,上石神井,416
2529,2024-07-02,遊興費,00:00,楽天キャッシュ,2000
2531,2024-07-02,楽天キャッシュ,00:00,楽天キャッシュ,-1
2530,2024-07-02,楽天キャッシュ,00:00,楽天キャッシュ,-3
1029,2024-07-03,楽天キャッシュ,00:00,楽天キャッシュ,-2000
2258,2024-07-04,楽天キャッシュ,00:00,楽天キャッシュ,-147
2257,2024-07-04,雑費,08:00,雑費,1519
2265,2024-07-04,交通費,08:40,上石神井-高田馬場,220
2259,2024-07-04,交通費,09:20,高田馬場-有楽町,208
2260,2024-07-04,楽天キャッシュ,12:30,有楽町,767
2261,2024-07-04,楽天キャッシュ,13:00,有楽町,151
2262,2024-07-04,交通費,19:00,有楽町-高田馬場,208
2263,2024-07-04,交通費,19:30,高田馬場-上石神井,220
2264,2024-07-04,食費,20:02,上石神井,417
2267,2024-07-05,クレジット,00:00,クレジット,333
2271,2024-07-05,楽天キャッシュ,00:00,楽天キャッシュ,-1
2270,2024-07-05,楽天キャッシュ,00:00,楽天キャッシュ,-31
2266,2024-07-05,楽天キャッシュ,00:00,楽天キャッシュ,-7
2269,2024-07-05,楽天キャッシュ,00:00,楽天キャッシュ,-1000
2268,2024-07-05,投資,00:00,投資,3333
2281,2024-07-06,楽天キャッシュ,00:00,楽天キャッシュ,39
2273,2024-07-06,お賽銭,11:59,西大泉　諏訪神社,10
2275,2024-07-06,交際費,12:30,開店祝い,10000
2274,2024-07-06,食費,12:30,新座市,1100
2276,2024-07-06,交通費,14:30,朝霞-和光市,157
2277,2024-07-06,楽天キャッシュ,17:20,和光市,948
2272,2024-07-06,医療費,17:30,和光市,1890
2278,2024-07-06,楽天キャッシュ,17:40,和光市,177
2279,2024-07-06,交通費,17:45,和光市-成増,178
2280,2024-07-06,交通費,18:50,成増-青梅街道営業所,220
2292,2024-07-07,楽天キャッシュ,00:00,楽天キャッシュ,-9
2294,2024-07-07,楽天キャッシュ,00:00,楽天キャッシュ,-1000
2283,2024-07-07,不明,00:00,不明,200
2293,2024-07-07,楽天キャッシュ,00:00,楽天キャッシュ,-1
2291,2024-07-07,楽天キャッシュ,00:00,楽天キャッシュ,-39
2284,2024-07-07,交通費,09:00,吉祥寺-渋谷,230
2285,2024-07-07,交通費,09:30,渋谷-横浜,309
2282,2024-07-07,食費,15:00,横浜,990
2286,2024-07-07,交通費,15:10,横浜-渋谷,309
2287,2024-07-07,交通費,16:00,渋谷-吉祥寺,230
2288,2024-07-07,食費,17:07,吉祥寺,685
2289,2024-07-07,お使い,17:53,上石神井,384
2290,2024-07-07,プラス,18:00,プラス,-400
1254,2024-07-08,楽天キャッシュ,00:00,楽天キャッシュ,-4
1255,2024-07-08,楽天キャッシュ,00:00,楽天キャッシュ,49
1253,2024-07-08,共済代,00:00,共済代,3000
1263,2024-07-08,支払い,08:00,アイアールシー,16500
1264,2024-07-08,手数料,08:00,手数料,154
1256,2024-07-08,交通費,08:40,上石神井-高田馬場,220
1257,2024-07-08,交通費,09:20,高田馬場-有楽町,208
1258,2024-07-08,楽天キャッシュ,12:30,楽天キャッシュ,767
1259,2024-07-08,楽天キャッシュ,13:00,楽天キャッシュ,281
1260,2024-07-08,交通費,18:40,有楽町-高田馬場,208
1261,2024-07-08,交通費,19:20,高田馬場-上石神井,220
1262,2024-07-08,食費,20:01,上石神井,417
2295,2024-07-09,プラス,00:00,プラス,-10000
2296,2024-07-09,楽天キャッシュ,00:00,楽天キャッシュ,-3
2297,2024-07-09,楽天キャッシュ,00:00,楽天キャッシュ,-2
2298,2024-07-09,楽天キャッシュ,00:00,楽天キャッシュ,-7
2299,2024-07-09,楽天キャッシュ,00:00,楽天キャッシュ,-1000
1880,2024-07-10,楽天キャッシュ,00:00,楽天キャッシュ,13
1881,2024-07-10,楽天キャッシュ,00:00,楽天キャッシュ,-1
1882,2024-07-10,西友,12:30,楽天キャッシュ,4945
1178,2024-07-11,楽天キャッシュ,00:00,楽天キャッシュ,-4677
1172,2024-07-11,交通費,08:40,上石神井-高田馬場,220
1173,2024-07-11,交通費,09:20,高田馬場-有楽町,208
1174,2024-07-11,食費,12:45,銀座,1260
1175,2024-07-11,交通費,18:30,有楽町-新宿,208
1176,2024-07-11,交通費,19:10,新宿-荻窪,209
1177,2024-07-11,交通費,19:30,荻窪-青梅街道営業所,230
1189,2024-07-12,雑費,13:37,荻窪病院,4428
1191,2024-07-12,医療費,15:30,荻窪病院,45180
1187,2024-07-12,プラス,15:30,荻窪病院,-8930
1188,2024-07-12,医療費,15:30,荻窪病院,5490
1190,2024-07-12,食費,15:51,善福寺,520
2301,2024-07-13,楽天キャッシュ,00:00,楽天キャッシュ,-10000
2300,2024-07-13,楽天キャッシュ,00:00,楽天キャッシュ,10000
2306,2024-07-13,楽天キャッシュ,00:00,楽天キャッシュ,-1168
2307,2024-07-13,楽天キャッシュ,00:00,楽天キャッシュ,-95
2302,2024-07-13,雑費,08:45,荻窪病院,100
2303,2024-07-13,医療費,09:30,荻窪病院,1870
2304,2024-07-13,医療費,09:40,今川,700
2305,2024-07-13,食費,10:13,善福寺,373
2318,2024-07-14,楽天キャッシュ,00:00,楽天キャッシュ,-63
2319,2024-07-14,楽天キャッシュ,00:00,楽天キャッシュ,-40
2320,2024-07-14,楽天キャッシュ,00:00,楽天キャッシュ,1263
2309,2024-07-14,交通費,08:15,青梅街道営業所-石神井公園,220
2308,2024-07-14,交通費,08:50,石神井公園-練馬,188
2310,2024-07-14,交通費,09:20,練馬-高松三丁目,220
2311,2024-07-14,交通費,10:35,高松三丁目-練馬,220
2312,2024-07-14,交通費,10:50,練馬-新宿,252
2313,2024-07-14,遊興費,11:20,ロマンスカーチケット,1200
2314,2024-07-14,交際費,11:20,ロマンスカーチケット,1200
2315,2024-07-14,交通費,11:40,西武新宿-上石神井,272
2316,2024-07-14,食費,12:15,上石神井,910
2317,2024-07-14,食費,12:50,上石神井,576
2325,2024-07-15,楽天キャッシュ,00:00,楽天キャッシュ,103
2324,2024-07-15,楽天キャッシュ,00:00,楽天キャッシュ,-83
2321,2024-07-15,お使い,15:08,吉祥寺,775
2322,2024-07-15,食費,15:15,吉祥寺,739
2323,2024-07-15,プラス,18:00,プラス,-1151
1272,2024-07-18,プラス,00:00,プラス,-395658
1393,2024-07-19,投資,00:00,投資,30000
1392,2024-07-19,楽天キャッシュ,00:00,楽天キャッシュ,-43
1298,2024-07-20,楽天キャッシュ,00:00,楽天キャッシュ,43
1286,2024-07-20,食費,08:50,桃井,420
1294,2024-07-20,医療費,10:10,今川,1400
1288,2024-07-20,医療費,10:30,今川,700
1289,2024-07-20,食費,10:43,下石神井,594
1290,2024-07-20,お賽銭,11:04,石神井公園,10
1291,2024-07-20,交通費,11:30,石神井公園-成増,230
1292,2024-07-20,交通費,12:20,成増-和光市,178
1293,2024-07-20,雑費,14:00,和光市,10
1287,2024-07-20,医療費,15:00,和光市,1330
1299,2024-07-20,楽天キャッシュ,15:05,楽天キャッシュ,145
1295,2024-07-20,交通費,15:10,和光市-成増,178
1296,2024-07-20,交通費,15:50,成増-立野橋,220
1297,2024-07-20,食費,17:05,上石神井,523
2336,2024-07-21,楽天キャッシュ,00:00,楽天キャッシュ,-1
2327,2024-07-21,楽天キャッシュ,00:00,楽天キャッシュ,-1000
2329,2024-07-21,楽天キャッシュ,00:00,楽天キャッシュ,-2
2328,2024-07-21,税金,08:50,吉祥寺,90500
2335,2024-07-21,交通費,09:00,吉祥寺-渋谷,230
2326,2024-07-21,交通費,09:30,渋谷-横浜,309
2330,2024-07-21,食費,14:35,横浜,800
2331,2024-07-21,交通費,14:50,横浜-渋谷,309
2332,2024-07-21,交通費,15:30,渋谷-吉祥寺,230
2333,2024-07-21,食費,16:26,吉祥寺,657
2334,2024-07-21,西友,20:00,楽天キャッシュ,4637
1332,2024-07-22,楽天キャッシュ,00:00,楽天キャッシュ,-3696
1338,2024-07-22,収入,00:00,ITプロパートナーズ,-726737
1335,2024-07-22,交通費,08:40,上石神井-高田馬場,220
1336,2024-07-22,交通費,09:20,高田馬場-有楽町,208
1333,2024-07-22,食費,12:30,有楽町,650
1337,2024-07-22,交通費,19:30,有楽町-高田馬場,208
1331,2024-07-22,交通費,20:20,高田馬場-上石神井,220
1334,2024-07-22,食費,20:33,上石神井,428
1399,2024-07-25,投資,00:00,投資,10000
1394,2024-07-25,交通費,08:40,上石神井-高田馬場,220
1395,2024-07-25,交通費,09:20,高田馬場-有楽町,208
1396,2024-07-25,食費,12:30,有楽町,1375
1397,2024-07-25,交通費,23:00,有楽町-高田馬場,208
1398,2024-07-25,交通費,23:30,高田馬場-上石神井,220
1400,2024-07-26,投資,00:00,投資,100000
1344,2024-07-27,食費,16:44,吉祥寺,642
1351,2024-07-28,不明,00:00,不明,203
1355,2024-07-28,交通費,09:00,吉祥寺-渋谷,230
1356,2024-07-28,交通費,09:30,渋谷-横浜,309
1352,2024-07-28,遊興費,15:00,横浜,1000
1354,2024-07-28,プラス,20:07,プラス,-8000
1353,2024-07-28,楽天キャッシュ,20:07,楽天キャッシュ,12078
1357,2024-07-28,交通費,20:20,横浜-渋谷,309
1358,2024-07-28,交通費,20:50,渋谷-吉祥寺,230
1350,2024-07-28,食費,21:36,吉祥寺,600
1391,2024-07-29,クレジット,00:00,クレジット,211023
1381,2024-07-29,楽天キャッシュ,00:00,楽天キャッシュ,-120
1382,2024-07-29,楽天キャッシュ,00:00,楽天キャッシュ,-12078
1383,2024-07-29,保険料,00:00,保険料,4971
1384,2024-07-29,年金保険,00:00,年金保険,55880
1385,2024-07-29,食費,08:35,上石神井,96
1386,2024-07-29,交通費,08:40,上石神井-高田馬場,220
1387,2024-07-29,交通費,09:20,高田馬場-有楽町,208
1388,2024-07-29,交通費,19:40,有楽町-高田馬場,208
1389,2024-07-29,交通費,20:10,高田馬場-上石神井,220
1390,2024-07-29,食費,20:47,上石神井,427
2337,2024-07-30,プラス,00:00,住友生命,-55000
2338,2024-07-30,楽天キャッシュ,00:00,楽天キャッシュ,120
2339,2024-07-30,楽天キャッシュ,00:00,楽天キャッシュ,-57
1402,2024-07-31,楽天キャッシュ,00:00,楽天キャッシュ,57
1419,2024-08-01,国民年金基金,00:00,国民年金基金,26625
1418,2024-08-01,プラス,00:00,神奈川県民共済,-107000
1412,2024-08-01,交通費,08:37,上石神井-高田馬場,220
1413,2024-08-01,交通費,09:00,高田馬場-有楽町,208
1414,2024-08-01,楽天キャッシュ,09:30,有楽町,280
1415,2024-08-01,交通費,19:30,有楽町-高田馬場,208
1416,2024-08-01,交通費,20:00,高田馬場-上石神井,220
1417,2024-08-01,食費,20:32,上石神井,461
2536,2024-08-02,楽天キャッシュ,00:00,楽天キャッシュ,-1000
2535,2024-08-02,楽天キャッシュ,00:00,楽天キャッシュ,-3
2537,2024-08-02,楽天キャッシュ,00:00,楽天キャッシュ,-1
2534,2024-08-02,楽天キャッシュ,00:00,楽天キャッシュ,-2
2533,2024-08-02,西友,00:00,楽天キャッシュ,5664
2532,2024-08-02,遊興費,00:00,楽天キャッシュ,2000
1498,2024-08-03,プラス,00:00,プラス,-7
1503,2024-08-03,投資,00:00,投資,23333
1497,2024-08-03,楽天キャッシュ,00:00,楽天キャッシュ,-6938
1499,2024-08-03,国民健康保険,10:30,吉祥寺,84735
1500,2024-08-03,雑費,10:40,吉祥寺,110
1502,2024-08-03,プラス,11:40,吉祥寺,-680
1501,2024-08-03,医療費,11:40,吉祥寺,2620
1510,2024-08-03,医療費,12:00,吉祥寺,920
1504,2024-08-03,交通費,12:20,吉祥寺-成増,220
1505,2024-08-03,交通費,14:00,成増-和光市,178
1506,2024-08-03,医療費,15:40,和光市,17630
1507,2024-08-03,交通費,15:45,和光市-成増,178
1508,2024-08-03,交通費,16:00,成増-立野橋,220
1509,2024-08-03,食費,16:58,上石神井,439
1461,2024-08-04,交通費,09:00,吉祥寺-渋谷,230
1462,2024-08-04,交通費,09:30,渋谷-横浜,309
1463,2024-08-04,楽天キャッシュ,14:26,横浜,345
1464,2024-08-04,交通費,14:50,横浜-渋谷,309
1465,2024-08-04,交通費,15:20,渋谷-吉祥寺,230
1466,2024-08-04,食費,16:09,吉祥寺,830
2341,2024-08-05,楽天キャッシュ,00:00,楽天キャッシュ,-1000
2340,2024-08-05,クレジット,00:00,クレジット,333
2349,2024-08-05,楽天キャッシュ,00:00,楽天キャッシュ,-20
2350,2024-08-05,楽天キャッシュ,00:00,楽天キャッシュ,-3
2342,2024-08-05,交通費,08:40,上石神井-高田馬場,220
2343,2024-08-05,交通費,09:00,高田馬場-有楽町,208
2345,2024-08-05,食費,12:30,有楽町,980
2344,2024-08-05,交際費,12:30,有楽町,1200
2346,2024-08-05,交通費,19:00,有楽町-高田馬場,208
2347,2024-08-05,交通費,19:40,高田馬場-上石神井,220
2348,2024-08-05,プラス,21:00,プラス,-10000
2354,2024-08-06,プラス,00:00,プラス,-9948
2353,2024-08-06,楽天キャッシュ,00:00,楽天キャッシュ,-177
2352,2024-08-06,手数料,00:00,手数料,154
2351,2024-08-06,楽天キャッシュ,00:00,楽天キャッシュ,23
2355,2024-08-06,支払い,08:00,アイアールシー,16500
1539,2024-08-07,楽天キャッシュ,00:00,楽天キャッシュ,177
2365,2024-08-08,楽天キャッシュ,00:00,楽天キャッシュ,-100
2356,2024-08-08,共済代,00:00,共済代,3000
2364,2024-08-08,楽天キャッシュ,00:00,楽天キャッシュ,100
2357,2024-08-08,交通費,08:40,上石神井-高田馬場,220
2358,2024-08-08,交通費,09:20,高田馬場-有楽町,208
2359,2024-08-08,楽天キャッシュ,10:30,楽天キャッシュ,275
2360,2024-08-08,プラス,12:30,プラス,-1200
2361,2024-08-08,交通費,18:20,有楽町-高田馬場,208
2362,2024-08-08,交通費,19:00,高田馬場-上石神井,220
2363,2024-08-08,食費,19:28,上石神井,352
1549,2024-08-09,楽天キャッシュ,00:00,楽天キャッシュ,-2
2370,2024-08-10,楽天キャッシュ,00:00,楽天キャッシュ,-1
2369,2024-08-10,楽天キャッシュ,00:00,楽天キャッシュ,2
2366,2024-08-10,プラス,00:00,プラス,-387
2371,2024-08-10,食費,07:44,新宿,487
2367,2024-08-10,お賽銭,11:16,箱根,100
2368,2024-08-10,お賽銭,11:18,箱根,100
2372,2024-08-10,遊興費,11:32,芦ノ湖,1000
2373,2024-08-10,遊興費,11:53,駒ケ岳,1620
2374,2024-08-10,お賽銭,12:14,駒ケ岳,100
2375,2024-08-10,遊興費,13:11,九頭竜の森,550
2376,2024-08-10,楽天キャッシュ,14:00,桃源台,1380
2377,2024-08-10,食費,15:00,大涌谷,300
2378,2024-08-10,交際費,17:14,小田原,2116
2379,2024-08-10,楽天キャッシュ,17:25,小田原,583
2380,2024-08-10,食費,20:20,新宿,1500
2381,2024-08-10,食費,21:02,上石神井,384
2392,2024-08-11,楽天キャッシュ,00:00,楽天キャッシュ,-5
2394,2024-08-11,楽天キャッシュ,00:00,楽天キャッシュ,-1582
2393,2024-08-11,楽天キャッシュ,00:00,楽天キャッシュ,-13
2391,2024-08-11,楽天キャッシュ,00:00,楽天キャッシュ,-49
2382,2024-08-11,交通費,11:00,吉祥寺-渋谷,230
2383,2024-08-11,交通費,11:30,渋谷-横浜,309
2384,2024-08-11,交通費,12:20,横浜-星川,188
2385,2024-08-11,教育費,13:30,保土ヶ谷,500
2386,2024-08-11,交通費,15:30,天王町-横浜,157
2387,2024-08-11,交通費,16:00,横浜-渋谷,309
2388,2024-08-11,交通費,16:40,渋谷-吉祥寺,230
2389,2024-08-11,食費,17:15,吉祥寺,921
2390,2024-08-11,西友,20:00,楽天キャッシュ,6371
1603,2024-08-12,楽天キャッシュ,00:00,楽天キャッシュ,-6304
1604,2024-08-12,食費,13:40,吉祥寺,1050
2405,2024-08-13,楽天キャッシュ,00:00,楽天キャッシュ,-22
2404,2024-08-13,楽天キャッシュ,00:00,楽天キャッシュ,-926
2396,2024-08-13,楽天キャッシュ,00:00,楽天キャッシュ,-16667
2395,2024-08-13,楽天キャッシュ,00:00,楽天キャッシュ,16667
2397,2024-08-13,交通費,15:30,吉祥寺-渋谷,230
2398,2024-08-13,交通費,16:00,渋谷-横浜,309
2399,2024-08-13,教育費,18:00,YBFP,16500
2400,2024-08-13,食費,19:51,横浜,487
2401,2024-08-13,交通費,20:00,横浜-渋谷,309
2402,2024-08-13,交通費,20:40,渋谷-吉祥寺,230
2403,2024-08-13,食費,21:21,吉祥寺,653
1673,2024-08-14,楽天キャッシュ,00:00,楽天キャッシュ,948
1674,2024-08-14,お賽銭,08:55,井草八幡宮,10
1671,2024-08-14,お賽銭,09:14,荻窪八幡宮,10
1675,2024-08-14,交通費,09:30,荻窪-目黒,252
1672,2024-08-14,お賽銭,11:21,目黒区中目黒,10
1676,2024-08-14,お賽銭,11:43,目黒区中央町,5
1677,2024-08-14,お賽銭,12:07,世田谷区下馬,10
1678,2024-08-14,お賽銭,12:32,目黒区上目黒,10
1679,2024-08-14,お賽銭,12:53,世田谷区池尻,5
1680,2024-08-14,お賽銭,13:08,目黒区大橋,50
1681,2024-08-14,交通費,13:20,駒場東大前-吉祥寺,209
1682,2024-08-14,食費,14:20,吉祥寺,1408
1740,2024-08-17,投資,00:00,投資,30000
1730,2024-08-17,交通費,10:20,青梅街道営業所-成増,220
1731,2024-08-17,交通費,11:20,成増-和光市,178
1732,2024-08-17,医療費,12:15,和光市,200
1733,2024-08-17,食費,12:29,和光市,830
1734,2024-08-17,お賽銭,13:38,練馬区土支田,10
1735,2024-08-17,お賽銭,14:16,練馬区大泉町,10
1736,2024-08-17,お賽銭,14:40,練馬区東大泉,10
1737,2024-08-17,お賽銭,15:25,練馬区石神井台,10
1738,2024-08-17,お賽銭,15:45,練馬区下石神井,10
1739,2024-08-17,食費,16:03,上石神井,792
1713,2024-08-18,交通費,09:00,吉祥寺-渋谷,230
1714,2024-08-18,交通費,09:30,渋谷-横浜,309
1719,2024-08-18,食費,11:00,横浜,850
1717,2024-08-18,食費,15:28,横浜,1550
1715,2024-08-18,交通費,15:50,横浜-渋谷,309
1716,2024-08-18,交通費,16:30,渋谷-吉祥寺,230
1718,2024-08-18,食費,17:06,吉祥寺,614
1763,2024-08-19,利息,00:00,利息,-14
1764,2024-08-19,利息,00:00,利息,-30
1771,2024-08-19,利息,00:00,利息,-314
1765,2024-08-19,交通費,08:40,上石神井-高田馬場,220
1766,2024-08-19,交通費,09:20,高田馬場-有楽町,208
1767,2024-08-19,食費,12:30,有楽町,978
1768,2024-08-19,交通費,19:00,有楽町-高田馬場,208
1769,2024-08-19,交通費,19:40,高田馬場-上石神井,220
1770,2024-08-19,食費,20:09,上石神井,622
1909,2024-08-20,収入,00:00,ITプロパートナーズ,-726737
1910,2024-08-20,西友,07:00,楽天キャッシュ,7481
2407,2024-08-21,楽天キャッシュ,00:00,楽天キャッシュ,-66
2406,2024-08-21,楽天キャッシュ,00:00,楽天キャッシュ,-7481
2408,2024-08-22,楽天キャッシュ,00:00,楽天キャッシュ,66
2409,2024-08-22,交通費,08:37,上石神井-高田馬場,220
2410,2024-08-22,交通費,09:20,高田馬場-渋谷,178
2411,2024-08-22,交通費,19:00,渋谷-吉祥寺,230
2412,2024-08-22,食費,19:43,吉祥寺,642
1806,2024-08-23,楽天キャッシュ,00:00,楽天キャッシュ,66
1807,2024-08-23,設備費,00:00,ラウンドプラス,209000
1808,2024-08-23,手数料,00:00,手数料,220
1781,2024-08-24,楽天キャッシュ,12:00,楽天キャッシュ,630
1790,2024-08-25,楽天キャッシュ,00:00,楽天キャッシュ,-1000
1791,2024-08-25,楽天キャッシュ,00:00,楽天キャッシュ,-3
1792,2024-08-25,楽天キャッシュ,00:00,楽天キャッシュ,-6
1795,2024-08-25,交通費,09:00,吉祥寺-渋谷,230
1796,2024-08-25,交通費,09:30,渋谷-横浜,309
